sentence,verb_lemma,verb_token_idx,on_sense,wn_synsets,vn_class,situation,match_path,source_file,sentence_idx,situation_count,needs_review
"Time argues that in joining up with Tele - Communications, Viacom has potentially more power, particularly since Viacom also owns cable networks MTV, VH - 1 and Nick at Nite.",own,21,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/11/wsj_1190.sense,18,1,False
"On Storer as a whole, KKR racked up compound annual returns of 60 % in the three years it owned Storer.",own,20,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/12/wsj_1206.sense,15,1,False
If you own Dungeon siege then go to http:www.u5lazarus.com and play Ultima V using the DS engine.,own,2,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1232.sense,0,1,False
"But even leasing is a complicated matter, because traditionally land in Palau is owned jointly by the family and the clan.",own,14,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1022.sense,119,1,False
"I own "" James C Cracked is God!!! "":",own,1,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1210.sense,0,1,False
"At the low end, investors can spend $ 15,000 or more to own a racehorse in partnership with others.",own,13,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/11/wsj_1174.sense,38,1,False
"In the industrial age, capitalists who commanded the wealth to buy machinery and hire workers, or who owned critical resources like coal and oil, replaced landowners as the dominant figures in the economy.",own,19,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1042.sense,25,1,False
"Iran 's neighbors in the Gulf expressed their concern over Iran 's nuclear plans, and Saudi officials said that an Iran which owns nuclear weapons could spur a regional arms race.",own,23,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/a2e/00/a2e_0021.sense,69,1,False
I own an Automatic 1.8 GXE 2000 Sentra.,own,1,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1233.sense,0,1,False
"On the other hand, if the newcomers pay for their own infrastructure, especially if we them to pay for their own infrastructure, then we should not be too surprised if they claim to own it and wish to exclude us.",own,37,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0007.sense,198,1,False
"It 's now official, former star Mario Lemieux is coming out of retirement to play for the National Ice Hockey League team that he owns, the Pittsburgh Penguins.",own,25,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/01/voa_0150.sense,0,1,False
"The trust, which owns 80 % of Manville 's stock on a fully diluted basis, is a separate legal entity that is settling claims with asbestos victims.",own,4,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/13/wsj_1328.sense,4,1,False
Most of this years competitors also own a Stone Evans Plug - In - Profit site!,own,6,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1226.sense,0,1,False
It 's the only three phase gear I presently own.,own,9,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1201.sense,0,1,False
"Spiegel, which also owns Eddie Bauer and Honeybee, says that since 1987, sales have doubled during the week before Christmas.",own,4,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/18/wsj_1825.sense,47,1,False
They must be in the top 2 or 3 of every string quartet work I own that includes their recording.,own,15,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1237.sense,0,1,False
"Most of the money was lent to a series of shell companies in Panama and Luxembourg that were owned, directly or indirectly, by the Vatican bank.",own,18,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/14/wsj_1458.sense,3,1,False
"Thirdly, in getting out of the orbit of the political influence of the United States, which owns a military base in it, Correa has promised to remove it unless Washington accepts Ecuador having a military base on its land.",own,18,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/p2.5_a2e/00/p2.5_a2e_0005.sense,7,1,False
"The Swedish publishing company Bonniers owns 51 % of Are Paev, and the Estonian management company Minor owns 49 %.",own,5,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/21/wsj_2136.sense,30,1,False
"They both look down at the Jewish man who says, "" My name is Irving and I own only 300 acres. """,own,18,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1208.sense,0,1,False
"The government directly owns 51.4 % and Factorex, a financial services company, holds 8.42 %.",own,3,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/06/wsj_0616.sense,3,1,False
"In addition to owning HBO, with 22 million subscribers, Time Warner separately operates cable - TV system serving about 5.6 million cable - TV subscribers.",own,3,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/11/wsj_1190.sense,15,1,False
"The most likely white knight would be Societe Generale de Belgique S.A., which already owns 18 % of AG and which itself is controlled by Cie. Financiere de Suez, the acquisitive French financial conglomerate.",own,15,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/14/wsj_1404.sense,3,1,False
"Under Palauan law foreigners are not allowed to own land there, but can only lease land for development.",own,8,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1022.sense,117,1,False
"Huang Tien - tsai, who owns a collection of seals made by literati down the ages, recalls how he once asked Wang to re-inscribe an old seal Huang had picked up on an antiques stall.",own,6,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1063.sense,89,1,False
"Yeh points out that the patent rights for mini-discs are owned entirely by big Japanese companies, but Ritek is the only company manufacturing them.",own,10,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1054.sense,78,1,False
"We can, and should still fight for good development < but getting mitigation for something that in many cases is inevitable because Harvard and BC own certain lands and WILL develop them is not in itself repulsive, unethical, or undesirable as far as I am concerned.",own,26,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1202.sense,0,1,False
"Morton Downey Jr., who self - destructed as a talk - show host and frequently verbally abused his guests, has been signed to co-host a half - hour nightly program on the Consumer News and Business Channel, the cable channel partly owned by the General Electric Co. 's National Broadcasting Co.",own,44,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/13/wsj_1313.sense,1,1,False
"Budget Group, which owns Ryder, says it received numerous offers, but decided to auction the truck online, with the net proceeds going to the American Red Cross.",own,4,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/01/cnn_0128.sense,2,1,False
"The Mubrid Company is a company that owns the biggest land transport fleet in the Middle East, because the Kingdom of Saudi Arabia is considered one of the biggest exporting and importing countries in the world.",own,7,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/a2e/00/a2e_0024.sense,6,1,False
"He still owns land by Mrs Baldwin 's former home and will use the bequest to turn it into a nature reserve, as they had discussed.",own,2,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1244.sense,0,1,False
"But Mr. Lippens said a rescue also could involve Asahi Mutual Life Insurance Co., which owns 5 % of AG.",own,16,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/14/wsj_1404.sense,4,1,False
"After more than ten years ' construction, the Beilun port in Ningbo owns 16 docks ranging from 25000 tons to 250,000 tons, making it the largest deepwater berth group in China.",own,13,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/00/chtb_0074.sense,2,1,False
"Samsung already owns Korea First Advertising Co., that country 's largest agency.",own,2,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/23/wsj_2331.sense,37,1,False
I own a 2007 Toyota Camry and a 2006 Hyundai Elantra.,own,1,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1234.sense,0,1,False
"Though it is funded by the government with many of its properties owned by the government, it still follows the guideline of editorial independence.",own,12,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cctv/00/cctv_0004.sense,230,1,False
Free men own guns -,own,2,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1220.sense,0,1,False
"Then, when Morgenzon was incorporated in 1908, the farmer who owned the land stipulated that only whites could reside in town; blacks could work there, but they had to leave at night.",own,12,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/17/wsj_1760.sense,43,1,False
I own a Nissan pickup with a 4 cylinder engine.,own,1,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1249.sense,0,1,False
Thank - you Do you own a Signal Generator?,own,5,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1239.sense,0,1,False
"Under the agreement, HOFI will own 87.2 % of the combined company.",own,6,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/23/wsj_2329.sense,4,1,False
"Then again, anything would be better than those limp noodle rods you own.",own,13,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1204.sense,0,1,False
"If the battle continues much longer, many fast - food businesses will close or merge, predicts Vincent Morrissey, who owns a string of Kentucky Fried Chicken stores in the Midwest.",own,22,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/15/wsj_1556.sense,19,1,False
"In a filing with the Securities and Exchange Commission, Lep Group said a possible course of action may include acquiring some or all of the Profit Systems shares it does n't already own.",own,33,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/15/wsj_1534.sense,1,1,False
"Some marketers of surveillance gear -- including Communication Control System Ltd., which owns the Counter Spy Shop and others like it -- already put warning labels in their catalogs informing customers of the one - party law.",own,13,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/10/wsj_1058.sense,54,1,False
So either the user must own all directories below the jail including the jail or others need read permissions to the same directories?!,own,5,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1209.sense,0,1,False
"The reason is there would be too much political resistance, since more Americans own homes under 3,000 square feet than over 3,000. """,own,14,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1245.sense,0,1,False
They own and operate apartment complexes and office buildings and other properties.,own,1,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/00/cnn_0096.sense,4,1,False
"But today, whoever owns systematized knowledge will win out over his or her competitors.",own,4,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1042.sense,26,1,False
"The film producer, owned by Madrid - based financier Jacques Hachuel, received a 5 % stake in the Barcelona - based publishing group.",own,4,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/10/wsj_1018.sense,3,1,False
"Thus he had to specify in his present statement, in addition to the names of the companies, the percentage he owns in each company ( more than 5 % in Samba, more than 10 % in Manufacturing, more than 13 % in Safola, more than 25 % in Research,... etc. )",own,22,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/a2e/00/a2e_0024.sense,141,1,False
Ray Hyde - My comments were directed at investors who lobby to place roads near where they own property and the incompetent system that funds these requests without regard to their link or lack thereof to a master transportation plan.,own,17,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0003.sense,99,1,False
"Many analysts expect Mr. Andersson, who owns 1.7 % of the company, to be named Trelleborg 's new chairman when Ernst Herslow steps down next year.",own,7,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/15/wsj_1515.sense,26,1,False
"Despite the drop in prices for thoroughbreds, owning one still is n't cheap.",own,8,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/11/wsj_1174.sense,37,1,False
"We actually own a Volvo 2.5 turbo v70 which would be a fantastic and maybe perfect car for the trip, but it is hardly a part of the dream I had in mind!",own,2,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/12/sel_1228.sense,0,1,False
"India had imported two systems of this type, which constitute a vital part of the Israeli Arrow 2 missile system, which Israel uses to intercept possible missiles directed towards it, especially those owned by Iran.",own,35,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/p2.5_a2e/00/p2.5_a2e_0015.sense,2,1,False
"TVA, which operates one of the nation 's largest electric power systems, is a corporation owned by the federal government.",own,17,1,own.v.01,own-100.1,Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/14/wsj_1464.sense,27,1,False
She owns a house.,own,,,,,Possession,,"Kalm 2022, p. 107ff",,,
He has a book.,have,,,,,Possession,,"Kalm 2022, p. 107ff",,,
The book belongs to him.,belong,,,,,Possession,,"Kalm 2022, p. 107ff",,,
I own twelve oxen.,own,,,,,Possession,,verbnet (own-100.1),,,
"The river's part of my manor, but of course it also belongs to the River Police.",belong,,,,,Possession,,framenet (Possession),,,
Bob owns a house on the Cape.,own,,,,,Possession,,ontonotes (own-v sense 1),,,
The French conglomerate owns a controlling share of that manufacturing firm.,own,,,,,Possession,,ontonotes (own-v sense 1),,,
The hermit owns nothing but the clothes on his back.,own,,,,,Possession,,ontonotes (own-v sense 1),,,
The nurse haved the furniture.,have,2,,,,Possession,synthetic,,,,False
The driver haved the equipment.,have,2,,,,Possession,synthetic,,,,False
The children haved the tools.,have,2,,,,Possession,synthetic,,,,False
My neighbor haved the letter.,have,2,,,,Possession,synthetic,,,,False
The old man haved the documents.,have,3,,,,Possession,synthetic,,,,False
The nurse belonged the cargo.,belong,2,,,,Possession,synthetic,,,,False
The driver belonged the tools.,belong,2,,,,Possession,synthetic,,,,False
The children belonged the tools.,belong,2,,,,Possession,synthetic,,,,False
My neighbor belonged the paintings.,belong,2,,,,Possession,synthetic,,,,False
The old man belonged the injured man.,belong,3,,,,Possession,synthetic,,,,False
