sentence,verb_lemma,verb_token_idx,on_sense,wn_synsets,vn_class,situation,match_path,source_file,sentence_idx,situation_count,needs_review
"There are a lot of reasons for causing news to be inconsistent with facts, most are subjective reasons.",cause,7,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/01/chtb_0196.sense,9,1,False
The accident was caused by faulty operation of a valve.,cause,3,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/04/wsj_0455.sense,27,1,False
"INTERNATIONAL BUSINESS MACHINES Corp, Armonk, N.Y., maker of business machines, NYSE, said flooding caused by broken water pipes closed its San Jose plant, which makes high - end data - storage devices.",cause,18,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/19/wsj_1915.sense,70,1,False
it could bring better treatments even cures for diseases that cause a lot of pain and death to millions of people /.,cause,10,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0006.sense,388,1,False
"Ah, I do not believe that %pw what is happening, all of what is happening in the Arab world and the Islamic world, even if it is normal, it is normal for the West, especially the Zionist fronts that are waiting to provoke whatever issue and exploit it against the Arabs and against Muslims in general.",provoke,47,1,provoke.v.01;provoke.v.02;provoke.v.03,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/p2.5_a2e/00/p2.5_a2e_0012.sense,4,1,False
"Mr. Nahas, who single - handedly provoked a one - day closure of Brazil 's stock markets in June when he failed to honor a debt of $ 31.1 million owed to his brokers, yesterday blamed his predicament on the president of the Sao Paulo stock exchange; a few days before Mr. Nahas 's failure, the exchange raised the required margin on stock - margin transactions.",provoke,7,1,provoke.v.01;provoke.v.02;provoke.v.03,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/02/wsj_0283.sense,19,1,False
"To get around the delays caused by the optical device, Businessland, which is Next 's exclusive dealer to corporations, has for months been advising customers to purchase hard drives with the machines.",cause,5,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/19/wsj_1971.sense,16,1,False
"The quake, which also caused damage in San Jose and Berkeley, knocked out electricity and telephones, cracked roadways and disrupted subway service in the Bay Area.",cause,5,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/21/wsj_2102.sense,5,1,False
"The main theme of maintaining stability ran through the Congresses, causing our investment confidence in China to greatly increase. """,cause,11,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/01/chtb_0148.sense,2,1,False
"The procedure causes ""great uncertainty"" because an investor ca n't be sure of his or her individual liability, Lloyd 's said.",cause,2,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/12/wsj_1220.sense,5,1,False
"They should address all the issues raised by NPC Deputy Yang Xianlong in his proposal concerning stamps, and should act in good faith in their work.",raise,6,3,raise.v.03;raise.v.11;raise.v.21,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/c2e/00/c2e_0043.sense,42,1,False
"The Kemper Corp. unit and other critics complain that program trading causes wild swings in stock prices, such as on Tuesday and on Oct. 13 and 16, and has increased chances for market crashes.",cause,11,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/10/wsj_1000.sense,2,1,False
"September 's steep rise in producer prices shows that inflation still persists, and the pessimism over interest rates caused by the new price data contributed to the stock market 's plunge Friday.",cause,19,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/23/wsj_2358.sense,0,1,False
"For those students who can not pay tuition because of family financial difficulties caused by the disaster, educational administrative departments in cities and counties from all over have reduced or remitted tuition, or rendered certain assistance to ensure students can start school on time.",cause,13,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/02/chtb_0223.sense,6,1,False
"Industry analysts have said that the purchase price for the paper was too high, causing a strain on Goodson 's finances.",cause,15,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/13/wsj_1316.sense,9,1,False
"Federal Reserve Chairman Alan Greenspan told Congress that the Fed can wipe out inflation without causing a recession, but he said doing so will inflict some short - term pain and will require reducing the federal deficit sharply.",cause,15,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/09/wsj_0961.sense,0,1,False
"Mr. Clinton says the goal of the summit is to stop the violence, agree on a ""fact finding mechanism"" to look into what caused the unrest and get back on the peace track.",cause,26,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/00/cnn_0038.sense,3,1,False
"Although the recent fires have been put out fairly quickly, a blaze on Snow Mountain caused alarm when it burned near a stand of rare Chinese hemlock as well as streams that are home to the Formosan landlocked salmon, which is regarded as a national treasure.",cause,16,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1074.sense,39,1,False
"If it is correct to find that concerns over corporate debt and LBOs caused Gray Friday, what are the implications for policy makers?",cause,13,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/22/wsj_2229.sense,24,1,False
The Venezuelan government panel wants both Ford and Firestone to compensate victims of accidents caused by Ford vehicles equipped with Firestone tyres.,cause,14,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/00/voa_0010.sense,3,1,False
"The package was termed excessive by the Bush administration, but it also provoked a struggle with influential California lawmakers who sought unsuccessfully to add nearly $ 1 billion more and waive current restrictions to expedite the distribution of funds.",provoke,13,1,provoke.v.01;provoke.v.02;provoke.v.03,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/13/wsj_1349.sense,1,1,False
"At the same time, an increase of land under cultivation after the drought has boosted production of corn, soybeans and other commodities, causing a fall in prices that has been only partly cushioned by heavy grain buying by the Soviets.",cause,25,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/01/wsj_0113.sense,22,1,False
But the effort is also being made to try and cause jurors not to decide things rationally.,cause,10,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/12/wsj_1267.sense,27,1,False
"Years of looking at a computer screen was causing her vision to deteriorate rapidly, and due to working in a sealed high - tech office she was always dogged by colds, so that every day she felt under the weather.",cause,8,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1068.sense,95,1,False
"President Chen 's trip yielded many positive results and generated a lot of very favorable media coverage, but it was not problem - free.",generate,9,1,generate.v.01;generate.v.02;generate.v.03;generate.v.04,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1030.sense,48,2,True
"Oakland officials were still uncertain about the magnitude of structural damage late yesterday; a section of I - 880, a twotiered highway, collapsed in Oakland, causing a majority of the deaths resulting from the quake.",cause,29,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/16/wsj_1699.sense,21,1,False
The New York Times today reported he had a potent steroid in his system. The same that caused Canadian sprinter Ben Johnson to lose his Olympic gold medal back in eighty - eight /.,cause,18,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/msnbc/00/msnbc_0004.sense,289,1,False
"Atsushi Muramatsu, executive vice president and chief financial officer of Nissan, said, ""The company has experienced a remarkable turnaround in terms of profitability since the fiscal year ending March 1987, when the sharp and rapid appreciation of the yen caused many difficulties.",cause,44,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/01/wsj_0164.sense,5,1,False
"The "" organic law "" will, among other changes, cause individual services to lose their respective intelligence agencies, which will be unified under the general staff.",cause,11,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1008.sense,34,1,False
"He shut out the Giants on five hits in Game One, and allowed three runs on five hits in seven innings Friday after the 12 - day break caused by the earthquake.",cause,29,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/05/wsj_0561.sense,36,1,False
Intend to do that and then to raise it with the Russian government /.,raise,7,3,raise.v.03;raise.v.11;raise.v.21,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/msnbc/00/msnbc_0005.sense,25,1,False
"""It 's unlikely extracting the gas will cause subsidence,"" says a spokeswoman.",cause,8,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/09/wsj_0990.sense,64,1,False
"A direct hit on a major city, Mr. Goldberg figures, would cause $ 20 billion to $ 40 billion of damage.",cause,13,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/18/wsj_1870.sense,82,1,False
"A last - minute snag in negotiations with AMR, over an unrelated lawsuit between American and another Texas Air unit, caused the deal to collapse.",cause,22,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/20/wsj_2032.sense,14,1,False
"Delegates from 180 countries were unable to agree on how to cut greenhouse gas emissions, which many believe causes global warming.",cause,19,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/01/voa_0122.sense,1,1,False
"With their unique charm, these well - known cartoon images once again caused Hong Kong to be a focus of worldwide attention.",cause,13,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cctv/00/cctv_0000.sense,1,1,False
It also was detailed in Congressional testimony this past February: An explosion at the Microbiology and Virology Institute in Sverdlovsk released anthrax germs that caused a significant number of deaths.,cause,25,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/11/wsj_1143.sense,20,1,False
The damage to the Bay area 's roadways could cause significant economic hardship.,cause,9,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/18/wsj_1870.sense,24,1,False
It was this spineless father who caused Ko 's childhood to be spent in constant house moving.,cause,6,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1067.sense,31,1,False
"But July 5, a thunderstorm in Wilmington, Del., caused Shellpot Creek to rise 15 feet, pouring 1.3 million gallons of water into basement vaults.",cause,11,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/09/wsj_0971.sense,1,1,False
"Yuan Chen also pointed out that what causes worry is that some industrial countries take labor standards, environment and human rights, etc., as excuses to frequently adopt trade protection measures.",cause,7,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/01/chtb_0167.sense,20,1,False
"Even at this early stage, drugs caused additional concerns.",cause,7,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/20/wsj_2013.sense,78,1,False
"Seldom have House hearings caused so much apprehension in the Senate, where California Sen. Cranston and four other senators were already writhing in the glare of unfavorable publicity over the alleged looting of Lincoln by their friend and political benefactor, Charles Keating Jr., principal stockholder of Lincoln 's parent company, American Continental Corp. of Phoenix, Ariz.",cause,4,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/13/wsj_1366.sense,5,1,False
"A form of asbestos once used to make Kent cigarette filters has caused a high percentage of cancer deaths among a group of workers exposed to it more than 30 years ago, researchers reported.",cause,12,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/00/wsj_0003.sense,0,1,False
"The law is meant to overcome delays caused by defendants ' use of foreign procedures to block U.S. requests for records, Judge Keenan said in his opinion.",cause,7,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/02/wsj_0284.sense,7,1,False
"And by then, expensive automobile sound systems were keeping the gridlocked parking lot by the bay informed about the fire causing the big black plume of smoke we saw on the northern horizon.",cause,21,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/16/wsj_1643.sense,50,1,False
"The compromise bill passed the House last week but has now provoked jurisdictional fights with the Senate Foreign Relations Committee, which jealously protects its prerogatives over operations at the State Department.",provoke,11,1,provoke.v.01;provoke.v.02;provoke.v.03,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/03/wsj_0328.sense,32,1,False
"At the same time, William T. Archey, international vice president at the U.S. Chamber of Commerce, notes: ""Clearly the stronger dollar has made imports more attractive"" by causing their prices to decline.",cause,33,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/19/wsj_1970.sense,27,1,False
"Under traditional legal theories, inability to prove which company manufactured a drug that caused an injury or death would lead to the lawsuit being dismissed.",cause,14,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/04/wsj_0455.sense,14,1,False
"During Taiwan 's period under Japanese rule, injuries caused by poisonous snakes were a frequent occurrence, so in the 1930s Tu Tsung - ming of Taihoku Imperial ( later National Taiwan ) University Medical College began studying poisonous snakes, and started a trend of research into snake venom antiserums.",cause,9,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1066.sense,36,1,False
"Explosions shook a Phillips Petroleum Co. plastics plant near Pasadena, Texas, hurling debris and causing a fire visible from 10 miles away.",cause,16,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/13/wsj_1353.sense,17,1,False
Most companies still are trying to sort through the wreckage caused by Hurricane Hugo in the Carolinas last month.,cause,10,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/07/wsj_0766.sense,28,1,False
"However, the large amount of worker layoffs that will accompany this will cause unemployment pressure to gradually increase.",cause,13,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/01/chtb_0112.sense,18,1,False
"Lawful demonstrations, such as peaceful picketing and other assemblages that do not disturb the peace or cause a public nuisance or interfere with the rights of others, are rights guaranteed by any truly free system of government.",cause,17,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/02/wsj_0290.sense,13,1,False
"While Asian markets struggled to cope with the uncertainty caused by the Oct. 13 plunge in New York stock prices, futures trading in Hong Kong was relatively heavy and went smoothly.",cause,9,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/07/wsj_0700.sense,24,1,False
"So there has been no other official word, final word about what actually caused this tragedy.",cause,14,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/pri/00/pri_0038.sense,35,1,False
"Scientists are only beginning to understand what causes sick - building syndrome and much of that research was unavailable when the Beebes filed the case, she said.",cause,7,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/19/wsj_1946.sense,11,1,False
"The past six years have seen the greatest degree of military escalation and political aggravation in all the crises in the Middle East, and neither escalation nor aggravation has helped achieve the specific agendas of any side that has worked to provoke or inflame these crises.",provoke,42,1,provoke.v.01;provoke.v.02;provoke.v.03,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/p2.5_a2e/00/p2.5_a2e_0048.sense,1,1,False
"""There 's a lot of uncertainty out there, and it will cause a lot of swings,"" he said.",cause,13,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/10/wsj_1055.sense,16,1,False
Campeau developed a cash squeeze that caused it to be tardy on some interest payments and to put its prestigious Bloomingdales department - store chain up for sale.,cause,6,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/24/wsj_2428.sense,13,1,False
Campeau developed a cash squeeze that caused it to be tardy on some interest payments and to put its prestigious Bloomingdale 's department store chain up for sale.,cause,6,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/13/wsj_1375.sense,13,1,False
"Mazda and Ford said a combination of limited crankcase ventilation and improper maintenance could cause engine oil in some of the Mercury Tracers and Mazda 323s to deteriorate more rapidly than normal, causing increased engine noise or reduced engine life.",cause,33,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/04/wsj_0451.sense,7,1,False
"Sharp increases in the price of fresh produce caused Spain 's September consumer price index to shoot up 1.1 % from the previous month, pushing the annual rate of inflation to 6.8 %, the National Institute of Statistics said Friday.",cause,8,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/23/wsj_2389.sense,0,1,False
All this causes Rep. Hyde to muse about an alternate way to drum up more enthusiasm.,cause,2,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/20/wsj_2053.sense,41,1,False
Azem Vlasi and 14 others are accused of inciting riots and strikes and opposing constitutional limits to Kosovo 's autonomy.,incite,8,1,incite.v.01;incite.v.02;incite.v.03,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/04/wsj_0490.sense,8,1,False
His arrest provoked a constitutional crisis.,provoke,2,,,,Cause_and_Effect,synthetic,,,,False
The article incited protests in the capital.,incite,2,,,,Cause_and_Effect,synthetic,,,,False
The ruling provoked a backlash from unions.,provoke,2,,,,Cause_and_Effect,synthetic,,,,False
The policy generated thousands of new jobs.,generate,2,,,,Cause_and_Effect,synthetic,,,,False
The recall generated negative publicity.,generate,2,,,,Cause_and_Effect,synthetic,,,,False
The nurse raised the firewood.,raise,2,,,,Cause_and_Effect,synthetic,,,,False
The driver raised the supplies.,raise,2,,,,Cause_and_Effect,synthetic,,,,False
The children raised the witness.,raise,2,,,,Cause_and_Effect,synthetic,,,,False
My neighbor raised the merchandise.,raise,2,,,,Cause_and_Effect,synthetic,,,,False
The old man raised the letter.,raise,3,,,,Cause_and_Effect,synthetic,,,,False
The nurse generated the firewood.,generate,2,,,,Cause_and_Effect,synthetic,,,,False
The driver generated her daughter.,generate,2,,,,Cause_and_Effect,synthetic,,,,False
The children generated the witness.,generate,2,,,,Cause_and_Effect,synthetic,,,,False
