sentence,verb_lemma,verb_token_idx,on_sense,wn_synsets,vn_class,situation,match_path,source_file,sentence_idx,situation_count,needs_review
I have submitted reasons to agree or disagree with some of the positions.,agree,5,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/00/sel_0049.sense,0,1,False
"Asked whether they agreed or disagreed with the claim that men are emotionally better suited to politics than women, 70 % of the Reagan generation disagreed, compared with under 60 % of younger men and women in the earlier years.",disagree,5,1,disagree.v.01,correspond-36.1,Joint Statement,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/05/wsj_0595.sense,32,1,False
The two sides agreed to improve security arrangements in areas engulfed by the violence.,agree,3,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/00/voa_0011.sense,2,1,False
I 'll -- I 'll -- I 'll -- I 'll agree with you on that /.,agree,11,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0008.sense,65,1,False
The North and South Korean leaders agreed to the reunions as part of a broader reconciliation policy at an unprecedented summit in June.,agree,6,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/01/voa_0130.sense,7,1,False
In fact both countries have now agreed to combat what they call terrorism with joint groups.,agree,6,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/00/voa_0009.sense,19,1,False
"The Israelis have agreed in principle to the parameters President Clinton has laid out but they have expressed some reservations, as have the Palestinians.",agree,3,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/02/voa_0215.sense,4,1,False
No matter how much we may disagree civility remains between us.,disagree,6,1,disagree.v.01,correspond-36.1,Joint Statement,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/a2e/00/a2e_0014.sense,45,1,False
"But some anti-smoking activists disagree, expressing anger at what they see as the company 's attempt to purchase innocence by association.",disagree,4,1,disagree.v.01,correspond-36.1,Joint Statement,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/03/wsj_0326.sense,13,1,False
"Well, we noticed, er, just now this short clip also talked about it, at that time the Soviet Union agreed to return two islands first, but, but, eh, Japan never agreed.",agree,38,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cctv/00/cctv_0003.sense,335,1,False
"Lockheed Aeronautical Systems Co., a unit of Lockheed Corp., said it agreed to join with Aermacchi S.p. A. of Varese, Italy, to propose a new generation of jet trainers for the U.S. Air Force.",agree,13,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/24/wsj_2426.sense,0,1,False
"""That is a minimum figure, and I underscore minimum,"" said House Speaker Thomas Foley ( D., Wash. ) after conferring with California lawmakers.",confer,25,2,confer.v.01,chit_chat-37.6,Joint Statement,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/16/wsj_1699.sense,1,1,False
"although I do not agree with h / hr ethic morality, there are too many people on earth RIGHT NOW,",agree,4,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0010.sense,106,1,False
All of them agreed on the principle of a special tribunal with an international character; they acknowledged the existence of a crisis of governance and institutions; and they recognized in principle the need to form a national unity government that constitutes the obvious prelude to a partnership in addressing the accumulating Lebanese crises.,agree,3,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/p2.5_a2e/00/p2.5_a2e_0032.sense,6,1,False
"The communique said that on April 12th the Straits Association director expressed that the Straits Association agreed in principle, after both sides implement necessary preparations, to exchange views about the matter of contact and exchange between both sides of the Straits concerning life and property loss of mainland compatriots and Taiwanese compatriots in recent years.",agree,16,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/02/chtb_0240.sense,2,1,False
Christian legislators are insisting on a Syrian troop pullout from Lebanon before agreeing to political changes giving the nation 's Moslems a greater role in Beirut 's government.,agree,12,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/19/wsj_1924.sense,32,1,False
No I I I do n't agree with it /.,agree,6,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0005.sense,193,1,False
"While thus we agree, Our toast let it be.",agree,3,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/00/sel_0006.sense,0,1,False
"The ruling and opposition camps have now agreed that Premier Chang should present a report to the legislature, but the question of whether to resume construction of the power plant remains a focus of contention.",agree,7,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1061.sense,42,1,False
EVERYONE AGREES that most of the nation 's old bridges need to be repaired or replaced.,agree,1,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/01/wsj_0102.sense,1,1,False
And if you look at what the French German and British governments are saying as well as the Russian and Chinese governments about whether or not these countries are intending to create a nuclear weapons capability they agree with our assessment /.,agree,37,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/msnbc/00/msnbc_0007.sense,253,1,False
I agree that fuel injection solves a lot of problems.,agree,1,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/00/sel_0030.sense,0,1,False
You 'll recall six or eight months ago Howie I w- -- I was on the show and we were talking about you know did Russert and Kessler and and all the rest of those guys did they break some trust by agreeing to testify and observing the waiver /?,agree,42,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0008.sense,106,1,False
I also agree about Hancock.,agree,2,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/00/sel_0002.sense,0,1,False
By the way he 's the most imperfect candidate by that accounting I agree and also the most perfect /.,agree,13,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/msnbc/00/msnbc_0002.sense,39,1,False
Yemen authorities are still not fully cooperating with the FBI and U.S. investigators still do n't have any firm evidence to directly link any suspects to the attack on the Cole.,cooperate,6,1,cooperate.v.01,correspond-36.1,Joint Statement,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/mnb/00/mnb_0006.sense,9,1,False
President Clinton at that re- uh meeting did press the uh Crown Prince to cooperate with the FBI /.,cooperate,14,1,cooperate.v.01,correspond-36.1,Joint Statement,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0008.sense,323,1,False
"Mr. Barak may believe that by winning regional support of the deal he can convince the Palestinian leader Yasser Arafat to agree to the proposals, but even if both sides do agree to compromise on these, the most divisive and thorny issues, they 'll face considerable domestic opposition to a final peace deal.",agree,21,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/pri/01/pri_0101.sense,7,1,False
"Dumas, Minister for Foreign Affairs in France pointed out that France would not agree with the request of amending the United Nations Charter in order to reassign the seats of the five permanent members of the Security Council.",agree,14,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/01/chtb_0185.sense,1,1,False
"The Sandinista government and the U.S. - backed insurgents agreed in March to suspend offensive operations, but there has been sporadic fighting.",agree,9,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/15/wsj_1547.sense,32,1,False
Yeah I agree with Bill Safire /.,agree,2,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/msnbc/00/msnbc_0006.sense,751,1,False
"Then, at the end of the year, you can, we 'll settle up the differences.",settle,14,2,settle.v.02;settle.v.03;settle.v.05;settle.v.12;settle.v.13;settle.v.14;settle.v.19;settle.v.20,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/phoenix/00/phoenix_0001.sense,117,1,False
( I 'm not sure that I would agree that more infrastructure would be needed for residential vs commercial but let 's explore it.,agree,8,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0007.sense,46,1,False
I 'll assume you agree and accept but if you do n't then be prepared to be made a monkey of in your own little egocentric Yahoo forum.,agree,4,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/00/sel_0012.sense,0,1,False
"Well, we also need to explore how cooperation mechanisms between departments execute cooperation under normal situations and, well, how departments should cooperate with one another under these kinds of public emergency circumstances.",cooperate,24,1,cooperate.v.01,correspond-36.1,Joint Statement,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cctv/00/cctv_0005.sense,342,1,False
"At present, we ca n't even agree on what ""some of"" amounts to, let alone if it is a fair distribution.",agree,7,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0007.sense,203,1,False
"Do n't you agree with me that the Safavid Rafida revealed to the world their stupidity when they showed the Arabs in general, and the Sunnis in particular, their hidden hatred and limitless detestation, and revealed their dirty plans and policy.",agree,3,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/a2e/00/a2e_0018.sense,4,1,False
"Tel Hamie acknowledges that if Barak had succeeded in getting Sharon to join up in a new government, the Prime Minister would have a majority in parliament, but he would also be in a bind internationally because with sharon, who did not have a nice image internationally, who went alone in the Middle East, and clearly, the Palestinians would be less likely to cooperate with that government, so he faces a major tension between his peace agenda and his domestic agenda.",cooperate,69,1,cooperate.v.01,correspond-36.1,Joint Statement,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/pri/00/pri_0043.sense,14,1,False
It also said the union had agreed to meet the company for further talks tomorrow.,agree,6,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/21/wsj_2136.sense,20,1,False
"Agreeing on those new words will not be easy, in a country that often can not escape or does not want to escape its Soviet past.",agree,0,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/abc/00/abc_0047.sense,15,1,False
Analysts say its chances of success will likely hinge on how well Trelleborg manages to cooperate with Noranda in the Falconbridge venture.,cooperate,15,1,cooperate.v.01,correspond-36.1,Joint Statement,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/15/wsj_1515.sense,37,1,False
The government and opposition parties continued to disagree regarding this consensus.,disagree,7,1,disagree.v.01,correspond-36.1,Joint Statement,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1039.sense,33,1,False
"He said that under the leadership of the Central People 's Government and the Ministry of Foreign Affairs, in the past half year, the Government Office had assisted representatives of the SAR government to participate in nearly thirty international conferences as members of the Chinese government delegation; forwarded many central government 's authorization letters to the SAR government; agreed on the SAR government 's move to negotiate with more than thirty countries on more than forty bilateral agreement documents in six fields; provided the SAR government with a detailed list of more than 200 international treaties applicable to Hong Kong, and helped the SAR government to resolve legal issues concerning international rights and obligations; assisted the SAR government in implementing the eleven sanction resolutions made by the UN Security Council; assisted the SAR government in the preparatory work for organizing the World Bank annual meeting and the International Monetary Fund Organization annual meeting; and gave co-ordination and support in receiving the foreign heads of state visiting Hong Kong and the SAR government leaders ' visiting abroad.",agree,62,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/00/chtb_0070.sense,2,1,False
"Qingqing did not agree: "" That 's my home.",agree,3,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/p2.5_c2e/00/p2.5_c2e_0013.sense,21,1,False
They agreed.,agree,,,,,Joint Statement,,"Kalm 2022, p. 193ff",,,
Susan chitchatted about it with Rachel.,chitchat,,,,,Joint Statement,,"Kalm 2022, p. 193ff",,,
We debated the matter.,debate,,,,,Joint Statement,,"Kalm 2022, p. 193ff",,,
They agreed about what to do.,agree,,,,,Joint Statement,,"Kalm 2022, p. 193ff",,,
Susan chitchatted with Rachel about it.,chitchat,,,,,Joint Statement,,"Kalm 2022, p. 193ff",,,
They agreed with her how to do it.,agree,,,,,Joint Statement,,"Kalm 2022, p. 193ff",,,
The President conferred with his top advisor.,confer,,,,,Joint Statement,,framenet,,,
I discussed evolution with Gould to prove he was wrong about it.,discuss,,,,,Joint Statement,,framenet,,,
The President debated with his top advisor.,debate,,,,,Joint Statement,,framenet,,,
The President and his advisor discussed the Venezuelan situation briefly before the summit.,discuss,,,,,Joint Statement,,framenet,,,
The lawyers conferred before the trial.,confer,,,,,Joint Statement,,framenet,,,
The committee debated the bill for only a few minutes.,debate,,,,,Joint Statement,,framenet,,,
The participants debated whether the US should soften its response.,debate,,,,,Joint Statement,,framenet,,,
Email allows people to communicate electronically.,communicate,,,,,Joint Statement,,framenet,,,
We chatted with the guards to distract them from the heist going on right behind them.,chat,,,,,Joint Statement,,framenet,,,
I gossiped with the rest of the choir for a little while.,gossip,,,,,Joint Statement,,framenet,,,
They yakked for hours!,yak,,,,,Joint Statement,,framenet,,,
We agree that babies should not be dropped from helicopters.,agree,,,,,Joint Statement,,framenet,,,
In our house everybody debated politics in three different languages at once.,debate,,,,,Joint Statement,,framenet,,,
Brenda bantered with Molly.,banter,,,,,Joint Statement,,"Kalm 2022, p. 193ff",,,
We debated whether to clean the house.,debate,,,,,Joint Statement,,"Kalm 2022, p. 193ff",,,
They agreed that they should go.,agree,,,,,Joint Statement,,"Kalm 2022, p. 193ff",,,
They agreed to go.,agree,,,,,Joint Statement,,"Kalm 2022, p. 193ff",,,
"Axa has agreed to acquire Farmers from Sir James 's investment vehicle, Hoylake Investments Ltd., for $ 4.5 billion plus a $ 1 billion investment in Hoylake.",agree,2,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/11/wsj_1178.sense,5,1,False
WorldCom says it agreed to pay $ 88 million to settle a class - action lawsuit claim that it overcharged customers on long distance telephone calls.,agree,3,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/01/cnn_0178.sense,0,1,False
He said it also agreed to sell a portion of its European real estate unit for $ 37 million.,agree,4,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/11/wsj_1168.sense,2,1,False
Giant agreed last month to purchase the carrier.,agree,1,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/24/wsj_2424.sense,2,1,False
But salvation has come from an unlikely suitor - an Australian company called Transurban that has agreed to pay the Virginia Department of Transportation $ 522 million in exchange for a 99 - year lease of the road.,agree,16,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0005.sense,91,1,False
"Lion Nathan Ltd. agreed to buy the franchise to bottle, distribute and market Pepsi - Cola soft - drink products in Australia, the company said.",agree,3,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/11/wsj_1167.sense,0,1,False
"Litvinenko 's family and those who have once been in contact with him said on Sunday that if the authorities could guarantee their safety, they might agree to meet with the Russians.",agree,27,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/p2.5_c2e/00/p2.5_c2e_0065.sense,15,1,False
"So... enter a private investor who agrees to build not only a TOLL road, but develop land to serve the housing demand - AND... what he ( she ) develops IS.. in fact, New Urban, compact developments.",agree,7,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0006.sense,41,1,False
There was also a time when I agreed to atomic mouse 's suggestion to follow a watercourse near Sabie downhill one afternoon.,agree,7,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0017.sense,40,1,False
"A ""syndicate"" of shareholders holds just under 50 % of AG, Mr. Lippens said, and members have agreed to give one another the right of first refusal should they sell any AG shares.",agree,21,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/14/wsj_1404.sense,15,1,False
"China, in return, has agreed to open its market wider to goods from the U.S.",agree,6,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/abc/00/abc_0006.sense,2,1,False
"When he was premier, Vincent Siew agreed in principle to introducing English instruction in the earlier years of schooling.",agree,7,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1075.sense,57,1,False
She could n't see any other choice and agreed to let him enroll at one nearby.,agree,8,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1075.sense,92,1,False
"Mr. Lorin, a stock promoter, pleaded guilty to the stock - manipulation charges in April and agreed to cooperate with the government 's investigation of Mr. Laff.",agree,18,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/10/wsj_1065.sense,26,1,False
"If you qualify and agree that her study might be of benefit in informing others, please take a few minutes to help her out.",agree,4,1,agree.v.01;agree.v.07,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/00/sel_0040.sense,0,1,False
I can not agree to two governments in Lebanon.,agree,3,3,agree.v.02,correspond-36.1,Joint Statement,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/p2.5_a2e/00/p2.5_a2e_0033.sense,6,1,False
