sentence,verb_lemma,verb_token_idx,on_sense,wn_synsets,vn_class,situation,match_path,source_file,sentence_idx,situation_count,needs_review
"Judge Sauls is deciding whether to count those ballots and go through them and perhaps add some votes to Al Gore 's final total, which is exactly what the Democrats want.",count,6,1,count.v.01;count.v.04,multiply-108,Counting,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/pri/00/pri_0066.sense,7,1,False
"If you know the exact number, does n't that mean they 've been counted?",count,14,1,count.v.01;count.v.04,multiply-108,Counting,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/mnb/00/mnb_0020.sense,16,1,False
"If they come out with an order that says we are going to count the ballots, we 're going to start now, we believe that can be resolved by December 12th.",count,13,1,count.v.01;count.v.04,multiply-108,Counting,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/01/voa_0143.sense,7,1,False
"In order to make sure no child gets left behind, we must understand whether or not each child is learning to read and write and add and subtract.",add,26,2,add.v.04;add.v.05,multiply-108,Counting,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/03/cnn_0324.sense,9,1,False
Then add and subtract two standard deviations to get a wider range.,add,1,2,add.v.04;add.v.05,multiply-108,Counting,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/15/wsj_1564.sense,34,1,False
"If we use 25 teams, then that roughly adds up to little less than 500 ballots per team, and we figure we could probably conclude that within an eight - hour time.",add,9,2,add.v.04;add.v.05,multiply-108,Counting,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/abc/00/abc_0041.sense,11,1,False
"Anyone who wants to appreciate just how bizarre this situation is -- with students who ca n't add or subtract ""learning"" the conceptual basis of mathematical theory -- should read the article by Caleb Nelson ( himself a recent math major at Harvard ) in the November American Spectator.",add,17,2,add.v.04;add.v.05,multiply-108,Counting,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/12/wsj_1286.sense,75,1,False
"At present, the actual investment of Hong Kong merchants in Shenzhen has added up to nearly 7 billion US dollars, accounting for 65 % of the total amount of Shenzhen 's actually utilized foreign investment.",add,13,2,add.v.04;add.v.05,multiply-108,Counting,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/01/chtb_0147.sense,12,1,False
"But with regard to an ordinary person, he may never see the whole group, he sees only his co-workers, his relatives and his friends, the group of people familiar to him; add up all the people in this group and they may number 200, and that is already a lot of people.",add,36,2,add.v.04;add.v.05,multiply-108,Counting,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/c2e/00/c2e_0050.sense,8,1,False
"The U.S. electronics industry estimates that the HDTV market will total about $ 150 billion over the next two decades, with an additional $ 400 billion expected to go for related products.",estimate,4,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/13/wsj_1386.sense,22,1,False
"The administration claims that its Clean Air bill will cost businesses between $ 14 billion and $ 19 billion annually, but economist Michael Evans estimates that the costs for firms will actually be in the $ 60 billion a year range.",estimate,25,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/14/wsj_1499.sense,19,1,False
"The market during the start - up is estimated at 25,000 subscribers.",estimate,8,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/16/wsj_1662.sense,1,1,False
A trader at a Japanese firm estimated that the Japanese purchased no more than 10 % of the two - year notes.,estimate,6,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/12/wsj_1213.sense,40,1,False
"With many rural districts yet to report ballots, election officials estimate support for Christian Democrats fell an average five percentage points statewide.",estimate,11,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/12/wsj_1250.sense,2,1,False
"For one thing, the size of the affected market is enormous -- the European stock markets account for some 22.5 % of global stock market capitalization, with an estimated value of $ 2.175 trillion, according to Morgan Stanley Capital International.",estimate,30,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/07/wsj_0719.sense,30,1,False
"Though smaller in total dollars, the conference agreed to preserve an estimated $ 30.6 million in controversial subsidies to carriers serving rural or isolated airports.",estimate,12,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/22/wsj_2234.sense,21,1,False
"About $ 70 billion is estimated to be tied up in the short - term money market, which acts both as a hedge against inflation for consumers and an accelerator of inflation and deficits for the government.",estimate,5,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/04/wsj_0415.sense,25,1,False
But they were stripped from the Senate bill after staffers estimated penalty revenue would fall by $ 216 million over five years.,estimate,10,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/02/wsj_0293.sense,11,1,False
"The US economic growth rate is estimated at 3.7 %, whereas Japan was merely 0.8 %.",estimate,6,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/00/chtb_0053.sense,6,1,False
"University Patents Inc., based in Westport, Conn., said it seeks Johnson & Johnson 's profits from sales of Retin - A, estimated at $ 50 million, a similar amount of punitive damages and the right to license Retin - A elsewhere.",estimate,25,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/00/wsj_0081.sense,1,1,False
Trinity estimated the value of the pact at more than $ 40 million.,estimate,1,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/24/wsj_2447.sense,1,1,False
"The gross industrial output value of the whole city this year is estimated to reach 125.5 billion yuan, increasing by 17.5 %.",estimate,12,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/00/chtb_0072.sense,10,1,False
"In England, Martin Leach, a spokesman for Lloyd 's of London, said the insurance market has n't yet been able to estimate the total potential claims from the disaster.",estimate,24,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/14/wsj_1448.sense,31,1,False
"Yet Sierra 's hard - line stance has created something of a rift in the organization, which estimates that 17 % of its 500,000 members own mountain bikes.",estimate,18,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/20/wsj_2034.sense,28,1,False
"Ali Khalifa Al - Sabah, Kuwait 's oil minister, recently estimated OPEC capacity at 25 million barrels a day.",estimate,12,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/14/wsj_1428.sense,13,1,False
Foreign debt falling outside the net of affected indebtedness -- which Mr. Stahl estimated at $ 12 billion -- would remain not subject to the debt arrangements.,estimate,13,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/19/wsj_1912.sense,8,1,False
The Commerce Department estimates that Japanese government and industry spending on HDTV research is already over $ 1 billion.,estimate,3,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/14/wsj_1474.sense,20,1,False
"The provision seeks to wipe out an estimated $ 1.4 million in claims made by the Health Care Finance Administration against HEI, which owned the hospital in Sullivan, Mo., during most of the four - year period -- 1983 - 1987 -- covered in the amendment.",estimate,7,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/18/wsj_1800.sense,15,1,False
"The tax increase, which will be considered at a special session of the state legislature that begins tomorrow, would cover only part of the estimated $ 4 billion to $ 6 billion in total damage caused by the Oct. 17 quake.",estimate,26,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/02/wsj_0291.sense,1,1,False
"This year, it is estimated that totally achieved sales output in the industries at and above the township level in the whole province will be 23 billion yuan, increasing by 16 % over last year.",estimate,5,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/00/chtb_0080.sense,26,1,False
It 's estimated that just about 250 hours of HD programming is currently available for airing.,estimate,2,1,estimate.v.01;estimate.v.02,estimate-34.2,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/13/wsj_1386.sense,7,1,False
"But in a June 2005 survey, by a 48% to 44% margin, more respondents judged it a threat.",judge,,,,,Evaluation,,"Croft et al 2021, p. 99f",,,
John judged whether to clean the house.,judge,,,,,Evaluation,,verbnet,,,
The clerk tallied the night's receipts.,tally,2,,,,Counting,synthetic,,,,False
She checked off each item on the list.,check_off,1,,,,Counting,synthetic,,,,False
"We need to adopt this kind of strategic insight when we consider this matter, so as to benefit the country and the people.",consider,11,2,consider.v.02;consider.v.03;consider.v.04;consider.v.05;consider.v.08,consider-29.9,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/c2e/00/c2e_0009.sense,88,1,False
"Mr. Fiechter said that among the possibilities being considered by regulators to fight discrimination is the use of ""testers"" -- government investigators who would pose as home buyers.",consider,8,2,consider.v.02;consider.v.03;consider.v.04;consider.v.05;consider.v.08,consider-29.9,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/11/wsj_1189.sense,23,1,False
"As lawmakers consider their options, the legal fight over the recount continues at several levels.",consider,2,2,consider.v.02;consider.v.03;consider.v.04;consider.v.05;consider.v.08,consider-29.9,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/01/cnn_0113.sense,11,1,False
"In the U.S., the Hartford Courant has a facsimile edition and some other newspapers are considering the idea.",consider,16,2,consider.v.02;consider.v.03;consider.v.04;consider.v.05;consider.v.08,consider-29.9,Evaluation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/10/wsj_1012.sense,3,1,False
This chapter evaluates the far-left's contribution to the environmentalism debate since the '70's.,evaluate,,,,,Evaluation,,framenet,,,
"In order to find the best suited, targeted form of activity, the prisoner's work and functioning capability is assessed together with him/her.",assess,,,,,Evaluation,,framenet,,,
"The past six years have seen the greatest degree of military escalation and political aggravation in all the crises in the Middle East, and neither escalation nor aggravation has helped achieve the specific agendas of any side that has worked to provoke or inflame these crises.",provoke,42,1,provoke.v.01;provoke.v.02;provoke.v.03,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/p2.5_a2e/00/p2.5_a2e_0048.sense,1,1,False
"She gives before - school tutoring to students who need extra help learning to read, and volunteers on school committees after hours.",need,9,1,need.v.01;need.v.02;need.v.03,want-32.1,Desire,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/03/cnn_0324.sense,31,1,False
Pat discovered a great little restaurant in Soho.,discover,,,,,Discovery,,framenet (Becoming_aware),,,
Rhoda learned from an old book.,learn,,,,,Learning,,"Levin 1993, learn-14",,,
One other Major League baseball manager is now looking for a new team to lead.,look,8,1,look.v.01;look.v.04,peer-30.3,Intention,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/00/voa_0026.sense,0,1,False
The crew spotted the island.,spot,,,,,Perception_(exp._subj.),,"Levin 1993, Sight-30.2",,,
"It involved the athletics director, two different football coaching staffs, and school trustees and governors -- just about everybody, it seemed, but Donald Shields, the university 's president.",seem,23,seem-v 1,seem.v.01;seem.v.02;seem.v.03;seem.v.04,,Perception_(stim._subj.),pos_fill,nw/wsj/09/wsj_0966.sense,18,no copular/attributive marker,True
The damage to the Bay area 's roadways could cause significant economic hardship.,cause,9,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/18/wsj_1870.sense,24,1,False
I want you all to be quiet!,want,,,,,Desire,,synthetic,,,
I spotted the runaway cat.,spot,,,,,Perception_(exp._subj.),,"Levin 1993, Sight-30.2",,,
The news seems unlikely given the circumstances.,seem,2,,,,Perception_(stim._subj.),synthetic,,,,False
All this causes Rep. Hyde to muse about an alternate way to drum up more enthusiasm.,cause,2,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/20/wsj_2053.sense,41,1,False
"In order to give persons with disabilities a chance to view the exhibit without having to fight the crowds, the museum will provide free admission just for these special guests every Wednesday at 09:00.",view,10,2,view.v.03,sight-30.2,Perception_(exp._subj.),VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1047.sense,72,1,False
The soup tastes too salty tonight.,taste,2,,,,Perception_(stim._subj.),synthetic,,,,False
"Delegates from 180 countries were unable to agree on how to cut greenhouse gas emissions, which many believe causes global warming.",cause,19,1,cause.v.01;cause.v.02,engender-27.1,Cause and Effect,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/01/voa_0122.sense,1,1,False
"Chia Chen - i, senior executive vice president of the Individual Banking Sector at Bank Sinopac ( which earlier this year created a stir in the industry by introducing the world 's first five - in - one money management account ) has been observing the evolution of the financial environment in Taiwan for many years, and offers the following thoughts about trends in money management.",observe,45,1,observe.v.03;observe.v.04;observe.v.07;observe.v.08,sight-30.2,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1028.sense,45,1,False
Do you feel -- since the gene is there do you watch your children /.,feel,2,feel-v 1,feel.v.01;feel.v.03;feel.v.04;feel.v.05;feel.v.06;feel.v.07;feel.v.12;feel.v.01;feel.v.01;feel.v.01;feel.v.01,marvel-31.3-3;see-30.1-1;stimulus_subject-30.4,Perception_(stim._subj.),pos_fill,bc/cnn/00/cnn_0003.sense,479,no copular/attributive marker,True
We checked on them.,check,,,,,Perception_(exp._subj.),,"Levin 1993, Peer-30.3",,,
The fabric feels soft.,feel,,,,,Perception_(stim._subj.),,"Levin 1993, stimulus_subject-30.4",,,
It could detect objects smaller than a honey bee.,detect,2,1,detect.v.01,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/03/cnn_0314.sense,6,1,False
I mean it sounds like what 's going to happen is the government 's going to declare this guy mentally ill /.,sound,3,sound-v 1,sound.v.01;sound.v.03,,Perception_(stim._subj.),pos_fill,bc/msnbc/00/msnbc_0002.sense,680,,False
"Just as they disappear over the ridge, you can hear the planes and the explosions and then you see the cloud.",hear,10,2,hear.v.01,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/02/cnn_0258.sense,5,1,False
"But I am suggesting that they stop requiring Mr. Mason to interrupt his classic shtik with some line about ""caring for other people"" that would sound shmaltzy on the lips of Miss America.",sound,27,sound-v 1,sound.v.01;sound.v.03,,Perception_(stim._subj.),pos_fill,nw/wsj/23/wsj_2369.sense,45,no copular/attributive marker,True
"Readers who pull off a piece of tape and press a switch will hear a tiny -- but distinctly human - sounding -- voice announce, ""I am the talking chip,"" as it launches into a 15 - second discourse on its own attributes.",hear,13,2,hear.v.01,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/24/wsj_2440.sense,2,1,False
Her voice sounded tired over the phone.,sound,2,,,,Perception_(stim._subj.),synthetic,,,,False
I did n't hear the DVD yet though /.,hear,3,2,hear.v.01,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0004.sense,253,1,False
"Actually, they 're far from being perfect, and they are sounding and looking to us here more and more like what we know from our own political system.",sound,12,sound-v 1,sound.v.01;sound.v.03,,Perception_(stim._subj.),pos_fill,bn/mnb/00/mnb_0016.sense,12,no copular/attributive marker,True
During the testimony y- y- you heard that the maximum number was about twenty thousand /.,hear,6,1,hear.v.02;hear.v.04;hear.v.05,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0005.sense,99,1,False
"So, it appears that it is still not bad in gaining voice as it does achieve some effect.",appear,3,appear-v 1,appear.v.01;appear.v.04,NM,Perception_(stim._subj.),pos_fill,bc/cctv/00/cctv_0004.sense,260,no copular/attributive marker,True
We glared through the screen.,glare,,,,,Perception_(exp._subj.),,"Levin 1993, Peer-30.3",,,
"Sitting in the silence of his research office, Professor Li Liang - che of the psychology department at National Chengchi University appears pensive.",appear,22,appear-v 1,appear.v.01;appear.v.04,NM,Perception_(stim._subj.),pos_fill,mz/sinorama/10/ectb_1068.sense,13,no copular/attributive marker,True
"Every time he sees me, he gets very nervous.""",see,3,6,see.v.09;see.v.11;see.v.12;see.v.15;see.v.16,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/11/wsj_1146.sense,160,1,False
The decision appears final.,appear,2,,,,Perception_(stim._subj.),synthetic,,,,False
14 fathers have not seen their babies.,see,4,6,see.v.09;see.v.11;see.v.12;see.v.15;see.v.16,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/03/cnn_0314.sense,14,1,False
"Doren Torres said that the foul - smelling waste appeared to be a mixture of unidentified oily pollutants, but that further tests would have to be done before the constituents could be confirmed.",appear,9,appear-v 1,appear.v.01;appear.v.04,NM,Perception_(stim._subj.),pos_fill,nw/p2.5_c2e/00/p2.5_c2e_0002.sense,8,no copular/attributive marker,True
Has anyone seen a singer or an actress with such shamelessness?..,see,2,1,see.v.01;see.v.07;see.v.19;see.v.20,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/a2e/00/a2e_0025.sense,164,1,False
"A spokesman for B.A.T said of the amended filings that, ""It would appear that nothing substantive has changed.",appear,14,appear-v 1,appear.v.01;appear.v.04,NM,Perception_(stim._subj.),pos_fill,nw/wsj/24/wsj_2403.sense,15,no copular/attributive marker,True
You see the gentleman here wearing a brown one and they have toggles to pull and inflate.,see,1,1,see.v.01;see.v.07;see.v.19;see.v.20,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/03/cnn_0360.sense,12,1,False
"This appears particularly true at GM, which had strong sales in August and September but saw its early October car and truck results fall 26.3 % from last year 's unusually high level.",appear,1,appear-v 1,appear.v.01;appear.v.04,NM,Perception_(stim._subj.),pos_fill,nw/wsj/24/wsj_2404.sense,4,no copular/attributive marker,True
and then I saw the fire and the activists.,see,3,1,see.v.01;see.v.07;see.v.19;see.v.20,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0017.sense,325,1,False
It reeks of cowardice and self-flattery.We,reek,1,reek-v 1,reek.v.01,NM,Perception_(stim._subj.),pos_fill,wb/sel/87/sel_8781.sense,0,no copular/attributive marker,True
"Now 87 years of age, Chang Ming - sui says: "" Many years later I saw what he had written in his diary back then.",see,17,1,see.v.01;see.v.07;see.v.19;see.v.20,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1063.sense,32,1,False
"Well, it reeks like one.",reek,3,reek-v 2,reek.v.02,smell_emission-43.3,Perception_(stim._subj.),pos_fill,wb/sel/87/sel_8767.sense,0,,False
"See, through this footage, we see, ah, this --",see,7,1,see.v.01;see.v.07;see.v.19;see.v.20,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cctv/00/cctv_0005.sense,124,1,False
"Anyway, the whole thing reeks of National Geographic, if you ask ME!!",reek,5,reek-v 1,reek.v.01,NM,Perception_(stim._subj.),pos_fill,wb/sel/87/sel_8763.sense,0,no copular/attributive marker,True
""" After a while, ya got ta wonder if these are really miscounts, or maybe they 're just hoping nobody will notice.",notice,23,1,notice.v.01;notice.v.02;notice.v.04,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/11/sel_1180.sense,0,1,False
"Seen here armed with a machine gun, supporting the Serb cause in Kosovo.",see,0,1,see.v.01;see.v.07;see.v.19;see.v.20,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/nbc/00/nbc_0005.sense,10,1,False
But the mouse experiment at a Medical Research Council laboratory in London shows genetic defects can be detected three days after conception using a new American - developed gene - copying technique.,detect,17,1,detect.v.01,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/12/wsj_1218.sense,3,1,False
"Because they also detected tritium and indications of nuclear radiation, they asserted that the ""excess"" heat energy must be coming from energy released by the nuclear fusion of deuterium atoms inside the palladium rod.",detect,3,1,detect.v.01,see-30.1,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/15/wsj_1550.sense,16,1,False
"at which he looked at me really really funny and said ' ok, how 'bout 18 bucks. '",look,3,1,look.v.01;look.v.04,peer-30.3,Perception_(exp._subj.),WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0017.sense,94,1,False
We spotted them running.,spot,,,,,Perception_(exp._subj.),,"Levin 1993, Sight-30.2",,,
He was all alone no mom no dad no help until finally he was spotted by a paramedic on her way to work /.,spot,14,1,spot.v.01,sight-30.2,Perception_(exp._subj.),VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0002.sense,223,1,False
