sentence,verb_lemma,verb_token_idx,on_sense,wn_synsets,vn_class,situation,match_path,source_file,sentence_idx,situation_count,needs_review
"Some 500 insects and 150 diseases wiggle, chew and romp through growers ' nightmares, including maggots, mites, mildew, thrips, black rot and the flat - headed borer.",chew,8,1,chew.v.01,chew-39.2,Ingestion,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/11/wsj_1128.sense,34,1,False
"Yet Section 605 of the appropriations bill for the executive office provides: ""No part of any appropriation for the current fiscal year contained in this or any other Act shall be paid to any person for the filling of any position for which he or she has been nominated after the Senate has voted not to approve the nomination of said person.""",nominate,50,1,nominate.v.01;nominate.v.02;nominate.v.03;nominate.v.04,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/01/wsj_0112.sense,18,1,False
"Article II places on the president the duty to nominate, ""and by and with the Advice and Consent of the Senate"" appoint, ambassadors, judges, and other officers of the U.S..",nominate,9,1,nominate.v.01;nominate.v.02;nominate.v.03;nominate.v.04,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/01/wsj_0112.sense,16,1,False
"He then ousted President Nicholas Ardito Barletta, a former World Bank official with close ties to the U.S., after Mr. Barletta tried to create a commission to investigate the murder.",oust,2,1,oust.v.01,remove-10.1,Cause Membership,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/20/wsj_2013.sense,141,1,False
Lien is seen as Lee Teng - hui 's designated successor.,designate,9,1,designate.v.01;designate.v.03,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1014.sense,99,1,False
"Therefore, an organization in Chicago has designated the last week of April in every year as "" TV Turnoff Week, "" urging Americans not to watch or watch less TV during this week.",designate,7,1,designate.v.01;designate.v.03,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/p2.5_c2e/00/p2.5_c2e_0054.sense,9,1,False
Paswan hopes to make a one - time price reduction on the 354 essential drugs designated by the WHO ( including in them some hypertension drugs and antibiotics ) first through negotiations and then connect future increase of drug prices with inflation.,designate,15,2,designate.v.02;designate.v.04;designate.v.05,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/p2.5_c2e/00/p2.5_c2e_0069.sense,2,1,False
Not since the British hired hordes of Hessians to crush George Washington 's revolutionary army had a military force tracing to America been so utterly mercenary.,hire,4,1,hire.v.01;hire.v.02;hire.v.03,hire-13.5.3,Cause Membership,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0016.sense,183,3,True
and maybe that 's what people saw and hired me for you know cause I was really just going to keep pushing until I got free of all of the things that were bothering me /.,hire,8,1,hire.v.01;hire.v.02;hire.v.03,hire-13.5.3,Cause Membership,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0003.sense,83,3,True
"For instance, in exchange for the assembly agreeing to give up its authority to elect the president, the body was given power of approval over personnel appointments to the Judicial Yuan, Examination Yuan, and Control Yuan.",elect,15,1,elect.v.01,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1023.sense,25,1,False
"Mr. Conway, 42 years old, was elected chairman, president and chief executive of Manhattan Life Insurance Co. and president and chief executive of Manhattan National Life Insurance Co.",elect,8,1,elect.v.01,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/15/wsj_1537.sense,2,1,False
"It gives them a sense of what they have felt for too long now, that politics is just name - callers, increased partisanship, special prosecutors, reliance on lawyers and things that do n't affect the ordinary person, that all that has now mushroomed into something called the Presidency of the United States and how we elect a President.",elect,60,1,elect.v.01,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/mnb/00/mnb_0015.sense,15,1,False
"In December of 1990, Slobodan Milosevic is elected President in Serbia 's first free elections in 50 years.",elect,8,1,elect.v.01,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/01/cnn_0129.sense,2,1,False
Bush campaigns today in this tough battleground state alongside the popular retired general Colin Powell and again hints strongly Powell will be a member of his cabinet if elected.,elect,28,1,elect.v.01,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/nbc/00/nbc_0016.sense,35,1,False
"Elected to Congress as a ""Watergate baby"" in 1974, he ran for governor three years later.",elect,0,1,elect.v.01,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/16/wsj_1615.sense,59,1,False
"It either says a lot about the"" getting elected in this country or both, but Jay Leno has become a campaign stop in this country.",elect,9,1,elect.v.01,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/mnb/00/mnb_0008.sense,0,1,False
The caucus elected a new whip by acclamation.,elect,2,,,,Cause_Participation,synthetic,,,,False
"Some 23 million Colombians are registered to vote Sunday to elect governors, mayors and other local officials in the South American nation, but the election is taking place in the midst of a rising wave of assassinations, kidnappings and threats against the candidates by leftist guerillas and right - wing paramilitary groups.",elect,10,1,elect.v.01,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/00/voa_0063.sense,2,1,False
"David W. Lodge was elected vice president and chief financial officer, effective Nov. 1.",elect,4,1,elect.v.01,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/12/wsj_1229.sense,0,1,False
"In line with these revisions, the voting public will no longer directly elect NA delegates.",elect,13,1,elect.v.01,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1023.sense,16,1,False
The commission barred him from trading for ten years.,bar,2,,,,Cause_Participation,synthetic,,,,False
"A panel appointed by Secretary of Defense William Cohen after the suicide bombing on the US destroyer Cole, reportedly found security lapses for ships and aircraft moving throughout the region.",appoint,2,1,appoint.v.01;appoint.v.02,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/02/voa_0208.sense,1,1,False
They do n't want him appointing /-,appoint,5,1,appoint.v.01;appoint.v.02,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/msnbc/00/msnbc_0004.sense,525,1,False
"President Bush must appoint two other members, one a Democrat and one a Republican.",appoint,3,1,appoint.v.01;appoint.v.02,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/12/wsj_1299.sense,4,1,False
"In short, their goal is the seat of power, to which they want to appoint their caliph someday.",appoint,16,1,appoint.v.01;appoint.v.02,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/p2.5_a2e/00/p2.5_a2e_0020.sense,8,1,False
"Customarily, it would appoint career civil servants from within the agency, but Mr. Goldberg said he plans to ""scour the world"" for the chief information officer and the comptroller.",appoint,4,1,appoint.v.01;appoint.v.02,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/20/wsj_2012.sense,12,1,False
The president appointed a special envoy to the region.,appoint,2,,,,Cause_Participation,synthetic,,,,False
"With Taiwanese and mainland authorities at political loggerheads, the school 's promoters had to jump through hoops every step of the way in seeking to hire teachers from Taiwan, use Taiwanese teaching materials, and appoint a Taiwanese person to the post of principal.",appoint,37,1,appoint.v.01;appoint.v.02,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1010.sense,39,1,False
"He appointed them as, right, appointed them as defense minister or foreign minister.",appoint,7,1,appoint.v.01;appoint.v.02,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cctv/00/cctv_0002.sense,337,1,False
"David Tagg, formerly in charge of gambling operations, was appointed chief executive for retailing and property.",appoint,11,1,appoint.v.01;appoint.v.02,appoint-29.1,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/14/wsj_1494.sense,4,1,False
"Curiously, he compares the Orange Workers to the ANC, which his father outlawed in 1960.",outlaw,14,1,outlaw.v.01,orphan-29.7,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/17/wsj_1760.sense,67,1,False
The agency recruited engineers from top programs.,recruit,2,,,,Cause_Participation,synthetic,,,,False
"Hours after the announcement, representatives of the Orange County Register were in a bar across the street recruiting.",recruit,18,1,recruit.v.01;recruit.v.02,orphan-29.7,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/01/wsj_0114.sense,30,1,False
"He said there had been a number of successive retirements amongst older team members, and some leading team members were away playing football abroad, so the national team needed to recruit more new team members.",recruit,32,1,recruit.v.01;recruit.v.02,orphan-29.7,Cause Participation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/03/chtb_0307.sense,2,1,False
Former Iranian hostage Terry Anderson and the families of seven other former hostages will soon begin receiving compensation for their suffering.,receive,16,1,receive.v.01;receive.v.02;receive.v.03;receive.v.04;receive.v.08;receive.v.09;receive.v.11;receive.v.12,obtain-13.5.2,Dynamic Possession,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/abc/00/abc_0021.sense,0,1,False
"Within a matter of weeks, less - conservative magazines reported that members of the ruling LDP had received much larger donations from pachinko organizations.",receive,18,1,receive.v.01;receive.v.02;receive.v.03;receive.v.04;receive.v.08;receive.v.09;receive.v.11;receive.v.12,obtain-13.5.2,Dynamic Possession,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/13/wsj_1387.sense,29,1,False
Foreign - funded processing export consumes domestic electricity and water resources substantially.,consume,5,2,consume.v.03;consume.v.05,consume-66,Dynamic Possession,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/c2e/00/c2e_0022.sense,45,1,False
I have n't met any of the fishermen who these days go out and catch only small fry.,catch,14,catch-v 2,catch.v.01;catch.v.05;catch.v.08;catch.v.17;catch.v.23;catch.v.24;catch.v.28;catch.v.01,get-13.5.1,Dynamic_Possession,pos_fill,mz/sinorama/10/ectb_1049.sense,94,,False
currently it donates no more than a quarter of the budget.,donate,2,donate-v 1,donate.v.01,contribute-13.2-1-1,Dynamic_Possession,pos_fill,wb/eng/00/eng_0015.sense,168,,False
"In order to promote the development of the Tumen River region, South Korea donated one million US dollars to establish the Tumen River development fund.",donate,14,1,donate.v.01,contribute-13.2,Dynamic Possession,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/00/chtb_0049.sense,20,1,False
Dopamine replacement with drugs is the main therapy but it loses effectiveness as the disease progresses.,lose,10,lose-v 5,lose.v.09,NM,Dynamic_Possession,pos_fill,bn/voa/00/voa_0061.sense,6,,False
"The theory: Such individuals, many with young children, are in their prime borrowing years -- and, having borrowed from the bank, they may continue to use it for other services in later years.",borrow,15,1,borrow.v.01,obtain-13.5.2,Dynamic Possession,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/00/wsj_0085.sense,16,1,False
"President Carter sided with his conscience as a human being, and he decided to speak his mind strongly and sharply against a racist state which hijacked, through its supporters, the White House and the decision - making circle in it, and exploited it to serve its interests and its wars, and to cover for its crimes against the Palestinian people and the entire Arab nation.",hijack,26,hijack-v 2,hijack.v.02,NM,Dynamic_Possession,pos_fill,nw/p2.5_a2e/00/p2.5_a2e_0039.sense,5,,False
"Good - hearted Dingxiang took Zhang Sheng into the kitchen and with her own hands gave him a bowl, setting it on the table.",take,4,take-v 4,take.v.03;take.v.07;take.v.27;take.v.30;take.v.01;take.v.04;take.v.05;take.v.01;take.v.03;take.v.01;take.v.03;take.v.07;take.v.08;take.v.09,bring-11.3;steal-10.5,Dynamic_Possession,pos_fill,wb/c2e/00/c2e_0047.sense,34,,False
"For example, if the court says it is clearly the fact that the legislature of the state of Florida can determine for itself who its electors will be, that will pretty much end the case, because that 's what the legislature already plans to do, and that does n't mean the Gore people wo n't keep trying, because ultimately Congress has to decide and only Congress can decide if there are competing slates of electors submitted, which slate to accept.",accept,85,accept-v 1,accept.v.02;accept.v.03;accept.v.05;accept.v.06;accept.v.09;accept.v.10;accept.v.11,approve-77;obtain-13.5.2,Dynamic_Possession,pos_fill,bn/voa/01/voa_0131.sense,25,,False
"She believes that the only answer for individuals is to ""buy stocks that 'll weather any storm.""",buy,11,buy-v 1,buy.v.01;buy.v.04;buy.v.03;buy.v.01,get-13.5.1,Dynamic_Possession,pos_fill,nw/wsj/01/wsj_0121.sense,43,,False
"These days at almost every street corner in central Belgrade, there is a stall selling compact discs with protest songs against the former regime, and the most popular tune blaring out of the speakers goes like this, ""attention, attention, last train for Serbia via day stop Kosovo and The Hague is departing with a ten hour delay.",blare,31,1,blare.v.01;blare.v.02,sound_emission-43.2,Emission,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/pri/00/pri_0039.sense,5,1,False
"wrote: I 'll tell a tale so moving that it 's sure to make you snivel, A turkey learned to peck the keys and post a pile of drivel, How long have you known you are a Turkey?",peck,22,1,peck.v.01,swat-18.2,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/76/sel_7634.sense,0,1,False
He drove the car.,drive,,,,,Manipulation,,"Croft et al 2021, p. 92f",,,
Claire painted the wall.,paint,,,,,Cause Change of State,,"Croft et al 2021, p. 61",,,
"It 's designed to counter the kind of thing that I found in the New York newspaper this morning where a Brooklyn woman who scalded her 4 - year - old to death in a bathtub, walked out of court a free woman yesterday sentenced to five years probation.",scald,24,1,scald.v.02;scald.v.03;scald.v.04,hurt-40.8.3,Hurt,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/02/cnn_0247.sense,19,2,True
"Yeah but Dav- -- But David Golden that 's going to be a hard argument to make, right /?",make,16,2,make.v.03;make.v.05;make.v.06;make.v.09;make.v.15;make.v.17;make.v.18;make.v.23;make.v.39;make.v.38,build-26.1,Cause Creation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/msnbc/00/msnbc_0002.sense,265,1,False
"Shortly after the ceasefire agreement took effect, Palestinian militants fired three missiles from Gaza toward Sderot and other areas of Israel.",fire,10,1,fire.v.01;fire.v.02;fire.v.05,throw-17.1,Throwing,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/p2.5_c2e/00/p2.5_c2e_0068.sense,3,1,False
Karl toted the books to the car.,tote,,,,,Carrying,,framenet,,,
"Since I 'm a non-native, I 'm not allowed to paddle the length of this beautiful river without a native & quot; guide & quot;, but they do allow me to launch into the river at Taholah... as long as I 'm heading out to sea.",paddle,11,1,,drive-11.5,Vehicular_Motion,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/75/sel_7570.sense,0,1,False
"At 555 W. 57th St. in Manhattan, one floor below the offices of ""60 Minutes,"" the most successful prime - time news program ever, actors wait in the reception area to audition for ""Saturday Night With Connie Chung.""",wait,30,1,wait.v.01;wait.v.02;wait.v.03,exist-47.1,Existence,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/06/wsj_0633.sense,44,1,False
"Japan has been testing imported food from Europe since the April 1986 Chernobyl accident in the Soviet Union, the spokesman said.",import,4,1,import.v.01,send-11.1,Sending,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/09/wsj_0990.sense,56,1,False
"In southern Iraq today, British forces also moving closer to the center of the second largest city in Iraq, Basra.",move,8,1,move.v.01;move.v.02;move.v.03;move.v.05;move.v.07;move.v.13,roll-51.3.1,Motion,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/02/cnn_0267.sense,15,1,False
Included was the charge that Sindona siphoned $ 45 million of Franklin funds for his other ventures.,siphon,6,2,siphon.v.01,wipe_instr-10.4.2,Cause Incremental,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/12/wsj_1266.sense,9,1,False
"Pushing small luggage carts, they lead customers to the buses.",lead,6,5,lead.v.01,accompany-51.7,Pursuit,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1009.sense,136,1,False
Here the Lieutenant Colonel has stopped at one of the firm bases one of the areas that Iraqis are manning their own position /.,stop,5,3,stop.v.04,lodge-46,Location,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0000.sense,460,1,False
"He then hung a rope out a third - floor window and lowered himself to safety, injuring his hands slightly in the process.",hang,2,1,hang.v.01;hang.v.02;hang.v.05;hang.v.10;hang.v.12;hang.v.13;hang.v.14;hang.v.15,put_spatial-9.2,Incremental,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1011.sense,16,1,False
"Following World War II, when one family with mechanized equipment could farm crops formerly requiring 20 families, the surplus people were dumped into the mainstream of society with no Social Security, no skills in the workplace, no hope for their future except welfare.",farm,12,1,farm.v.01;farm.v.03,rear-26.2.2,Form,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/06/wsj_0687.sense,6,1,False
Solar - powered batteries will make the spire glow.,glow,8,1,glow.v.01;glow.v.03,light_emission-43.1,Emission,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/14/wsj_1455.sense,19,1,False
"The world had a big yuk recently when the Soviets reported a rash of UFO landings, one of them bringing tall aliens who glowed in the dark to Voronezh.",glow,24,1,glow.v.01;glow.v.03,light_emission-43.1,Emission,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/05/wsj_0550.sense,0,1,False
"If the wireless was hung or lost connectivity, he would take a paper clip and punch the reset button.",punch,16,1,punch.v.01,swat-18.2,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/26/sel_2675.sense,0,1,False
"Leekin appeared at the courthouse in January 1999 to file a domestic violence injunction against Jackson, claiming Jackson punched and slapped her, scratched her chest and pushed her.",punch,19,1,punch.v.01,swat-18.2,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/26/sel_2684.sense,0,1,False
"288, for those of us that actually use it, is wonderful - instead of Powhatan and Western Chesterfield being bottlenecked by lack of roads,",use,8,1,use.v.01;use.v.04;use.v.05,use-105.1,Manipulation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0003.sense,83,1,False
"Also such location devices, some ships have smoke floats they can toss out so the man overboard will be able to use smoke signals as a way of trying to find or locate, let the rescuer locate them.",use,22,1,use.v.01;use.v.04;use.v.05,use-105.1,Manipulation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/03/cnn_0360.sense,16,1,False
"When stamps have risen in value to a certain degree, even if you ask someone to, he wo n't use stamps that are worth more than their face value as postage.",use,21,1,use.v.01;use.v.04;use.v.05,use-105.1,Manipulation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/c2e/00/c2e_0043.sense,72,1,False
Merrill Lynch & Co. and Shearson Lehman Hutton Inc. say they use voice - activated systems to record and verify orders between salesmen and traders.,use,11,1,use.v.01;use.v.04;use.v.05,use-105.1,Manipulation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/10/wsj_1058.sense,17,1,False
"Slice the celery and onions, core, seed and dice the peppers.",slice,,,,,Cause Change of State,,framenet,,,
