sentence,verb_lemma,verb_token_idx,on_sense,wn_synsets,vn_class,situation,match_path,source_file,sentence_idx,situation_count,needs_review
"Leekin appeared at the courthouse in January 1999 to file a domestic violence injunction against Jackson, claiming Jackson punched and slapped her, scratched her chest and pushed her.",punch,19,1,punch.v.01,swat-18.2,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/26/sel_2684.sense,0,1,False
"If the wireless was hung or lost connectivity, he would take a paper clip and punch the reset button.",punch,16,1,punch.v.01,swat-18.2,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/26/sel_2675.sense,0,1,False
"But it does not have any problems like that, other than the standard MB problem that they just start out slow when you punch the pedal down.",punch,24,1,punch.v.01,swat-18.2,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/26/sel_2666.sense,0,1,False
"Viewers can call a 900 number for additional advice, which will be tailored to their needs based on the numbers they punch ( ""Press one if you 're pregnant,"" etc. ).",punch,22,1,punch.v.01,swat-18.2,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/21/wsj_2100.sense,38,1,False
"Officer A then punched me hard in the face and he said "" These black monkeys do n't want to go back to their country... """,punch,3,1,punch.v.01,swat-18.2,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/26/sel_2693.sense,0,1,False
"We finally rendezvoused with our balloon, which had come to rest on a dirt road amid a clutch of Epinalers who watched us disassemble our craft -- another half - an - hour of non-flight activity -- that included the precision routine of yanking the balloon to the ground, punching all the air out of it, rolling it up and cramming it and the basket into the trailer.",punch,51,1,punch.v.01,swat-18.2,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/02/wsj_0239.sense,50,1,False
"wrote: I 'll tell a tale so moving that it 's sure to make you snivel, A turkey learned to peck the keys and post a pile of drivel, How long have you known you are a Turkey?",peck,22,1,peck.v.01,swat-18.2,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/76/sel_7634.sense,0,1,False
"And he 'd peck at it ( or maybe pick it up, I do n't remember ).",peck,3,1,peck.v.01,swat-18.2,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/76/sel_7625.sense,0,1,False
"As he opened the door for her, Blossom pecked him on the cheek -- a very daughterly thing to do.",peck,9,2,peck.v.03,touch-20,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/76/sel_7622.sense,0,1,False
"Mini gearboxes are not very reliable anyway, particularly when we thrash our cars.",thrash,11,2,thrash.v.01;thrash.v.06;thrash.v.07,spank-18.3,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/33/sel_3393.sense,0,1,False
OT - Teens thrash fake cop.,thrash,3,2,thrash.v.01;thrash.v.06;thrash.v.07,spank-18.3,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/33/sel_3387.sense,0,1,False
"""I told my driver,"" he said, ""that he was taking my butt to the Central Committee so they can..."" whack, whack, whack his hand made vigorous spanking gestures on his left palm. """,whack,28,1,whack.v.01,hit-18.1,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/05/wsj_0596.sense,4,1,False
Hello Are you supposed to apply the sealant remover directly onto the existing sealant or are you supposed to gouge out as much of the old sealant as possible before applying the sealant remover?,gouge,19,1,gouge.v.01;gouge.v.03,carve-21.2,Contact,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/57/sel_5707.sense,0,1,False
"An elderly uncle who refused to flee was kidnapped and found hanging from a tree, his eyes gouged out and genitals cut off, Koul said.",gouge,18,1,gouge.v.01;gouge.v.03,carve-21.2,Contact,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/57/sel_5723.sense,0,1,False
The Earth may have gotten a big reheating when a giant impact gouged the Moon out of its surface.,gouge,12,1,gouge.v.01;gouge.v.03,carve-21.2,Contact,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/57/sel_5729.sense,0,1,False
The Japanese throws the book down and slaps Alec Guinness in the face.,slap,7,1,slap.v.01,bump-18.4,Contact,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0010.sense,448,1,False
"The pressure is too much for Zsa Zsa, who slaps a security guard.",slap,10,1,slap.v.01,bump-18.4,Contact,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/24/wsj_2402.sense,46,1,False
"These groups have been trying to improve the mountain biker 's image; in the San Francisco - area park district where a ranger was clobbered by a cyclist this summer bikers have formed a volunteer patrol to help rangers enforce regulations, and to school riders in proper trail etiquette.",clobber,25,1,clobber.v.01;clobber.v.02,spank-18.3,Contact,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/20/wsj_2034.sense,38,1,False
"For example, the iced - tea radio campaign for Thomas J. Lipton Co., an Englewood Cliffs, N.J., unit of Anglo - Dutch Unilever Group, emphatically proclaims: ""Real Texans do not wear dock - siders -- ever.",wear,37,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/17/wsj_1705.sense,17,1,False
"Then the tape comes along and shows us with sound and image that we are in front of a courageous lion, who refuses to wear the mask, just as he refused to take the tranquilizing pills they offered him.",wear,25,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/a2e/00/a2e_0020.sense,28,1,False
"it 's true that good looks can come from external grooming, wearing nice clothes, or wearing earrings; and perhaps you can get other people 's attention by creating your own special look.",wear,17,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1019.sense,42,1,False
She wore sandals throughout the summer.,wear,1,,,,Constrain,synthetic,,,,False
but I 've worn glasses /-,wear,3,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0004.sense,231,1,False
"Rep. Bill McCollum ( R., Fla. ) reports that these included 20,000 to 30,000 Soviet Central Asian KGB Border Guards, ethnically indistinguishable from Afghans and wearing unmarked uniforms.",wear,27,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/20/wsj_2052.sense,37,1,False
I do n't think it 's going to bring the h- -- the war home anymore differently than the button that I wear on my uh lapel /.,wear,22,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/msnbc/00/msnbc_0004.sense,103,1,False
The path wore smooth after years of use.,wear,2,,,,Constrain,synthetic,,,,False
"as for Nowak 's packing list, according to CNN it included: a wig, sunglasses, a trench coat, several large plastic garbage bags, a half dozen latex gloves, MapQuest directions, ""diapers Nowak said she wore to reduce stops along the highway"", a wad of undelivered love letters, and oh yeah, about $ 600 in cash",wear,42,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0017.sense,148,1,False
She wore her hair in a long braid.,wear,1,,,,Constrain,synthetic,,,,False
Topic: Re: What shoes to wear for badminton -LSB- ZT -RSB-.,wear,7,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/c2e/00/c2e_0036.sense,58,1,False
"Why not wear some micropore breathable rainwear, with an outer layer which is completely waterproof, but an inner layer which is dry and comfortable on the skin?",wear,2,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1003.sense,12,1,False
"Moreover, her short hair, buck teeth and aversion to wearing skirts and dresses would seem to exclude her from the teeny - bopper "" idols. """,wear,11,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1078.sense,39,1,False
While the Han leaders and representatives are wearing Western suits and leather shoes.,wear,7,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/c2e/00/c2e_0027.sense,55,1,False
Riders wore helmets as required by the rule.,wear,1,,,,Constrain,synthetic,,,,False
She wore a silver bracelet to the gala.,wear,1,,,,Constrain,synthetic,,,,False
The coat wears well after many winters.,wear,2,,,,Constrain,synthetic,,,,False
"""The trappings of success go a long way -- wearing the right clothes, doing the right things,"" says Paul Andreassen, an associate professor of psychology at Harvard.",wear,10,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/15/wsj_1572.sense,42,1,False
"Or maybe not: ""LaToya also described being awakened in the night by Joseph wearing a ' monster mask. '""",wear,15,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0009.sense,25,1,False
This is because my former boyfriend said he liked me because I did n't wear makeup.,wear,14,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/c2e/00/c2e_0001.sense,18,1,False
"Sexual activity only intensified during the height of the Terror, when the girls wore red, white and blue bonnets and offered a special price to the top members of the Assembly.",wear,14,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/eng/00/eng_0012.sense,48,1,False
"At one o'clock at night "" he came to the captain and the lieutenant colonel and they told him that I was wearing a green garment. """,wear,22,1,wear.v.01;wear.v.02;wear.v.03;wear.v.05;wear.v.09,simple_dressing-41.3.1,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/a2e/00/a2e_0015.sense,35,1,False
"At subway stations, passengers will frequently press the station for Disney on ticket machines, trying to purchase tickets to enjoy the park when it first opens.",press,7,1,press.v.01;press.v.04;press.v.05;press.v.06;press.v.07;press.v.11,push-12,Contact,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cctv/00/cctv_0000.sense,14,1,False
She clasped the child's hand tightly.,clasp,1,,,,Constrain,synthetic,,,,False
The guard held the suspect until backup arrived.,hold,2,,,,Constrain,synthetic,,,,False
He held the dog firmly by the collar.,hold,1,,,,Constrain,synthetic,,,,False
The bailiff held the defendant in the holding cell.,hold,2,,,,Constrain,synthetic,,,,False
"One of its futuristic concepts is the bubblelike Sneaker, which seats just one person in front and could hold a small child and bag of groceries in the rear.",hold,19,6,hold.v.11;hold.v.12;hold.v.18;hold.v.17;hold.v.32,contain-15.4,Constrain,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/09/wsj_0956.sense,40,1,False
"It is wrong to turn our disability into a general impossibility, to be a reason for holding others back, and to smother their abilities and capabilities.",hold,17,hold-v 2,hold.v.07;hold.v.27;hold.v.08;hold.v.22;hold.v.36;hold.v.30;hold.v.21;hold.v.19;hold.v.28;hold.v.26;hold.v.01;hold.v.02;hold.v.03;hold.v.04;hold.v.05;hold.v.06;hold.v.02;hold.v.01;hold.v.02;hold.v.03;hold.v.01;hold.v.02;hold.v.01;hold.v.01;hold.v.02;hold.v.03,conjecture-29.5-1,Capacity,pos_fill,wb/a2e/00/a2e_0025.sense,64,,True
Officers detained the driver pending a breath test.,detain,1,,,,Constrain,synthetic,,,,False
The attendant restrained the agitated patient gently.,restrain,2,,,,Constrain,synthetic,,,,False
The jacket wore out after a single season.,wear_out,2,,,,Constrain,synthetic,,,,False
"I mean if Christy Whitman and the White House were on the same page, I do n't think I 've seen a book large enough to contain a page that big.",contain,27,contain-v 1,contain.v.01;contain.v.02;contain.v.05,contiguous_location-47.8;fit-54.3,Capacity,pos_fill,bn/cnn/03/cnn_0359.sense,19,,True
"The 1990 appropriations bills also contain a number of ""muzzling"" provisions that violate the recommendation clause in Article II of the Constitution.",contain,5,contain-v 1,contain.v.01;contain.v.02;contain.v.05,contiguous_location-47.8;fit-54.3,Capacity,pos_fill,nw/wsj/01/wsj_0112.sense,23,,True
"At right, cut - resistant gloves containing stainless steel fibers.",contain,7,contain-v 1,contain.v.01;contain.v.02;contain.v.05,contiguous_location-47.8;fit-54.3,Capacity,pos_fill,mz/sinorama/10/ectb_1003.sense,196,,True
"A new experiment, reported in this week 's New England Journal of Medicine, involved giving injections of Amgen 's EPO to 23 patients who wanted to store units of their own blood.",store,28,store-v 1,store.v.01;store.v.02,keep-15.2,Capacity,pos_fill,nw/wsj/09/wsj_0932.sense,5,,True
"The amount of blood surgical patients can donate and store before surgery can be increased by the new genetically engineered drug, EPO.",store,9,store-v 1,store.v.01;store.v.02,keep-15.2,Capacity,pos_fill,nw/wsj/09/wsj_0932.sense,0,,True
"CD - ROMs, which are a kind of optical digital technology, are resistant to scratches and damage and thus offer an excellent long - term solution for storing sound and images.",store,29,store-v 1,store.v.01;store.v.02,keep-15.2,Capacity,pos_fill,mz/sinorama/10/ectb_1054.sense,123,,True
"Its central content is to abolish benefit housing allocation, and at the same time to increase housing expense amounts in employee salaries.",house,17,house-v 1,house.v.01;house.v.02,fit-54.3;pocket-9.10,Capacity,pos_fill,nw/xinhua/01/chtb_0143.sense,17,,True
"Dotted among the paddy fields of Taichung County 's Houli Rural Township are many metal - clad buildings which house a variety of factories producing such products as plastics, furniture and electronic components.",house,19,house-v 1,house.v.01;house.v.02,fit-54.3;pocket-9.10,Capacity,pos_fill,mz/sinorama/10/ectb_1003.sense,153,,True
"The only difference is, in those cities the poor are housed in high - rise - project apartments each consisting of one room, with rusty pipes called plumbing, rodents and cockroaches everywhere and nonworking elevators -- and with the building patrolled by gangs and drug dealers.",house,11,house-v 1,house.v.01;house.v.02,fit-54.3;pocket-9.10,Capacity,pos_fill,nw/wsj/06/wsj_0687.sense,38,,True
Our facility seats up to 500 people.,seat,,,,,Capacity,,framenet,,,
It seats approximately 180 persons for full silver service.,seat,,,,,Capacity,,framenet,,,
She said she will lodge an appeal.,lodge,4,lodge-v 4,lodge.v.03,,Capacity,pos_fill,bn/p2.5_c2e/00/p2.5_c2e_0048.sense,9,,True
"But the California Biennial, without seeming the least bit dissonant, can also accommodate art with no relationship whatever to Callister 's inventive reworking of postwar abstraction 's various shibboleths.",accommodate,14,accommodate-v 2,accommodate.v.02;accommodate.v.07,NP,Capacity,pos_fill,wb/eng/00/eng_0011.sense,24,,True
This tent sleeps six people.,sleep,,,,,Capacity,,ontonotes,,,
The squirrel abraded its tail as it twitched nervously in the confined space.,abrade,,,,,Hurt,,framenet,,,
Claire painted the wall.,paint,,,,,Cause Change of State,,"Croft et al 2021, p. 61",,,
In one scene Cheung 's character bicycles home to her run - down apartment with a discarded mattress on her back.,discard,16,1,discard.v.01,throw-17.1,Throwing,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1077.sense,81,1,False
We had heard a few months ago about some theories on how the submarine could be raised.,raise,16,2,raise.v.02;raise.v.08;raise.v.20;raise.v.24,put_direction-9.4,Pick_Up_and_Drop_Off,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/pri/01/pri_0106.sense,21,3,True
Then you also put an incense burner there and every time you celebrate a festival you light incense and pray for happiness.,put,3,1,put.v.01;put.v.02;put.v.09,put-9.1,Cause Incremental,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/c2e/00/c2e_0047.sense,17,1,False
Is it true that some of you got so efficient at flipping that you could actually do it without putting your finger down your throat /.,put,19,1,put.v.01;put.v.02;put.v.09,put-9.1,Cause Incremental,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0000.sense,269,1,False
"Moreover, this corporation is also planning to construct an ethylene factory with natural gas as its raw material through co-operating with foreign companies, and will annually produce 300,000 tons of ethylene.",construct,8,1,construct.v.01;construct.v.02;construct.v.04;construct.v.05,create-26.4,Cause Creation,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/xinhua/01/chtb_0118.sense,16,1,False
Cops say he allegedly kidnapped her in his car and threatened her but eventually brought her back to her home.,bring,14,1,bring.v.01;bring.v.02;bring.v.03;bring.v.04;bring.v.05;bring.v.06;bring.v.10,bring-11.3,Carrying,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/02/cnn_0242.sense,13,1,False
"As in: ""You went ballooning??!!",balloon,6,3,balloon.v.01,vehicle-51.4.1,Vehicular_Motion,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/02/wsj_0239.sense,6,1,False
Post-Soviet Russia adjoins a number of independent states.,adjoin,,,,,Location,,ontonotes,,,
"In southern Iraq today, British forces also moving closer to the center of the second largest city in Iraq, Basra.",move,8,1,move.v.01;move.v.02;move.v.03;move.v.05;move.v.07;move.v.13,roll-51.3.1,Motion,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/02/cnn_0267.sense,15,1,False
"In August last year, as Taiwan was being buffeted by a typhoon, over 20 eggs hatched out into tiny snakes, which the zoo hopes can grow up safe and sound.",hatch,17,1,hatch.v.01,grow-26.2.1,Form,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1066.sense,74,1,False
Hunger strikers in the prison were force-fed by the guards.,force-feed,,,,,Feeding,,synthetic,,,
"Still bleeding, he ran downstairs and scooped up the baby, and took the baby to the hospital.",bleed,1,1,bleed.v.01,substance_emission-43.4,Emission,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/cnn/02/cnn_0241.sense,21,1,False
"In most cases, this means you 're actually eating the fruit of the plants, rather than getting down on your hands and knees to graze on the green stuff.",graze,26,1,graze.v.01;graze.v.03;graze.v.05,dine-39.5,Ingestion,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/58/sel_5812.sense,0,1,False
"Three members of Solace, including superstar fiddler Winfred Horan are Irish Americans, the remaining two are Irish transplants living in New York City.",remain,15,2,remain.v.03,exist-47.1,Existence,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/pri/00/pri_0037.sense,6,1,False
"Japan has been testing imported food from Europe since the April 1986 Chernobyl accident in the Soviet Union, the spokesman said.",import,4,1,import.v.01,send-11.1,Sending,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/09/wsj_0990.sense,56,1,False
My ankle twisted.,twist,,,,,Hurt,,"Croft et al 2021, p. 65f",,,
"Slice the celery and onions, core, seed and dice the peppers.",slice,,,,,Cause Change of State,,framenet,,,
One night both Marshall 's ghost and the shah 's ghost together caught Cap and threw him to the ground.,throw,15,1,throw.v.01;throw.v.02;throw.v.04;throw.v.05;throw.v.08;throw.v.10;throw.v.13;throw.v.14,throw-17.1,Throwing,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/21/wsj_2112.sense,33,1,False
and when she says -- when she gives me thumbs down Howie I have to put it in a ball throw it in the -- in the circular flo- file and start over /.,throw,20,1,throw.v.01;throw.v.02;throw.v.04;throw.v.05;throw.v.08;throw.v.10;throw.v.13;throw.v.14,throw-17.1,Throwing,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bc/cnn/00/cnn_0008.sense,585,1,False
"Some frantically dumped belongings into pillowcases, others threw goods out windows.",throw,8,1,throw.v.01;throw.v.02;throw.v.04;throw.v.05;throw.v.08;throw.v.10;throw.v.13;throw.v.14,throw-17.1,Throwing,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/14/wsj_1435.sense,26,1,False
""" People over 50 or under 16 can easily hurt themselves lifting heavy weights, so I tell people not to be foolhardy, "" she says.",lift,11,1,lift.v.01;lift.v.02;lift.v.03;lift.v.08;lift.v.10;lift.v.12;lift.v.19,put_direction-9.4,Pick_Up_and_Drop_Off,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/mz/sinorama/10/ectb_1055.sense,91,2,True
"The second is a huge platform with very large cranes on it, perhaps a platform of the type more usually used for oil and gas exploration, and a third vessel involved is what the rescuers describe as a giant offshore barge and the plan is to lift the submarine off the seabed, attach it to the underneath of this barge and then take it to the Russian naval port of Mamansk.",lift,48,1,lift.v.01;lift.v.02;lift.v.03;lift.v.08;lift.v.10;lift.v.12;lift.v.19,put_direction-9.4,Pick_Up_and_Drop_Off,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/pri/01/pri_0106.sense,27,2,True
"To overcome this, Mr. Codover 's team injected a gene to make GDNF right into the monkey 's brains.",make,12,2,make.v.03;make.v.05;make.v.06;make.v.09;make.v.15;make.v.17;make.v.18;make.v.23;make.v.39;make.v.38,build-26.1,Cause Creation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/voa/00/voa_0061.sense,14,1,False
Karl carried the books across the campus.,carry,,,,,Carrying,,framenet,,,
"Then, as she paddled her Sportster into a 3 point U-Turn, I did several small donuts, about half the size of her paddling U-turn, on my Deuce.",paddle,4,1,,nonvehicle-51.4.2,Vehicular_Motion,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/75/sel_7582.sense,0,1,False
"Since I 'm a non-native, I 'm not allowed to paddle the length of this beautiful river without a native & quot; guide & quot;, but they do allow me to launch into the river at Taholah... as long as I 'm heading out to sea.",paddle,11,1,,drive-11.5,Vehicular_Motion,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/sel/75/sel_7570.sense,0,1,False
Flute player Shamus Eagan comes from Pennsylvania.,come,4,5,come.v.05;come.v.07;come.v.08;come.v.18,appear-48.1.1,Location,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/bn/pri/00/pri_0037.sense,11,1,False
Sue stubbed her toe three times today.,stub,,,,,Hurt,,framenet,,,
Smithers stubbed his toe on the couch for several months before he got used to its new location.,stub,,,,,Hurt,,framenet,,,
Dice the butter and rub into the flour until it resembles fine breadcrumbs.,dice,,,,,Cause Change of State,,framenet,,,
"When Maj. Moises Giroldi, the leader of the abortive coup in Panama, was buried, his body bore several gunshot wounds, a cracked skull and broken legs and ribs.",bury,15,1,bury.v.01;bury.v.02;bury.v.03;bury.v.04,put-9.1,Cause Incremental,VN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/nw/wsj/20/wsj_2013.sense,0,1,False
"Mac buried himself in his covers, hugging his teddy bear.",bury,,,,,Cause Incremental,,ontonotes,,,
"By the side, Dad listened to Qingqing playing,",play,8,4,play.v.03;play.v.06;play.v.07;play.v.13;play.v.18,performance-26.7,Cause Creation,WN,../../Linguistic data/ontonotes-release-5.0/data/files/data/english/annotations/wb/p2.5_c2e/00/p2.5_c2e_0013.sense,12,1,False
